id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
571,2013,1,1,1655,1700,-5,2027,2049,-22,DL,31,N713TW,JFK,SFO,357,2586,17,0,1/1/13 17:00,Delta Air Lines Inc.
572,2013,1,1,1655,1655,0,2025,2030,-5,VX,413,N626VA,JFK,LAX,362,2475,16,55,1/1/13 16:00,Virgin America
573,2013,1,1,1656,1700,-4,1941,1955,-14,AA,257,N3CAAA,JFK,LAS,322,2248,17,0,1/1/13 17:00,American Airlines Inc.
574,2013,1,1,1657,1650,7,1921,1840,41,WN,2773,N462WN,EWR,STL,181,872,16,50,1/1/13 16:00,Southwest Airlines Co.
575,2013,1,1,1657,1630,27,1948,1926,22,UA,1609,N17105,EWR,MCO,148,937,16,30,1/1/13 16:00,United Air Lines Inc.
576,2013,1,1,1658,1700,-2,1808,1840,-32,MQ,4323,N688MQ,JFK,ORF,52,290,17,0,1/1/13 17:00,Envoy Air
577,2013,1,1,1701,1710,-9,2026,2015,11,AA,695,N3FUAA,JFK,AUS,247,1521,17,10,1/1/13 17:00,American Airlines Inc.
578,2013,1,1,1701,1700,1,1856,1840,16,UA,689,N418UA,LGA,ORD,144,733,17,0,1/1/13 17:00,United Air Lines Inc.
579,2013,1,1,1702,1700,2,2044,2028,16,UA,1259,N16632,LGA,IAH,234,1416,17,0,1/1/13 17:00,United Air Lines Inc.
580,2013,1,1,1705,1705,0,2054,2010,44,AA,1905,N4WRAA,EWR,DFW,251,1372,17,5,1/1/13 17:00,American Airlines Inc.
581,2013,1,1,1705,1710,-5,1924,1915,9,US,1447,N188US,LGA,CLT,110,544,17,10,1/1/13 17:00,US Airways Inc.
582,2013,1,1,1707,1705,2,1928,1940,-12,DL,2121,N3730B,EWR,ATL,121,746,17,5,1/1/13 17:00,Delta Air Lines Inc.
583,2013,1,1,1707,1700,7,2006,2000,6,UA,342,N543UA,EWR,LAX,334,2454,17,0,1/1/13 17:00,United Air Lines Inc.
584,2013,1,1,1708,1700,8,2037,2005,32,WN,1066,N778SW,EWR,HOU,245,1411,17,0,1/1/13 17:00,Southwest Airlines Co.
585,2013,1,1,1711,1650,21,1820,1806,14,EV,4194,N15986,EWR,BTV,48,266,16,50,1/1/13 16:00,ExpressJet Airlines Inc.
586,2013,1,1,1711,1635,36,1918,1845,33,B6,1085,N228JB,JFK,CLT,112,541,16,35,1/1/13 16:00,JetBlue Airways
587,2013,1,1,1711,1600,71,2005,1857,68,B6,369,N579JB,LGA,PBI,149,1035,16,0,1/1/13 16:00,JetBlue Airways
588,2013,1,1,1712,1719,-7,1939,1958,-19,UA,509,N569UA,LGA,DEN,241,1620,17,19,1/1/13 17:00,United Air Lines Inc.
589,2013,1,1,1712,1700,12,2042,2036,6,UA,635,N485UA,EWR,SAT,242,1569,17,0,1/1/13 17:00,United Air Lines Inc.
590,2013,1,1,1713,1700,13,2006,2014,-8,B6,15,N346JB,JFK,FLL,156,1069,17,0,1/1/13 17:00,JetBlue Airways
591,2013,1,1,1714,1720,-6,1915,1915,0,AA,1351,N3CVAA,JFK,ORD,146,740,17,20,1/1/13 17:00,American Airlines Inc.
592,2013,1,1,1716,1730,-14,1947,1953,-6,F9,511,N263AV,LGA,DEN,242,1620,17,30,1/1/13 17:00,Frontier Airlines Inc.
593,2013,1,1,1716,1545,91,2140,2039,61,B6,703,N651JB,JFK,SJU,183,1598,15,45,1/1/13 15:00,JetBlue Airways
594,2013,1,1,1716,1709,7,1902,1846,16,UA,1623,N19130,EWR,ORD,143,719,17,9,1/1/13 17:00,United Air Lines Inc.
595,2013,1,1,1717,1720,-3,1920,1910,10,AA,345,N539AA,LGA,ORD,141,733,17,20,1/1/13 17:00,American Airlines Inc.
596,2013,1,1,1718,1710,8,2154,2201,-7,B6,699,N507JB,JFK,SJU,189,1598,17,10,1/1/13 17:00,JetBlue Airways
597,2013,1,1,1719,1720,-1,1908,1905,3,MQ,4479,N713MQ,LGA,RDU,80,431,17,20,1/1/13 17:00,Envoy Air
598,2013,1,1,1720,1725,-5,2121,2105,16,DL,513,N723TW,JFK,LAX,363,2475,17,25,1/1/13 17:00,Delta Air Lines Inc.
599,2013,1,1,1725,1730,-5,1929,1926,3,US,449,N680AW,EWR,CLT,104,529,17,30,1/1/13 17:00,US Airways Inc.
600,2013,1,1,1725,1720,5,2045,2021,24,UA,1712,N17122,EWR,IAH,235,1400,17,20,1/1/13 17:00,United Air Lines Inc.
601,2013,1,1,1726,1730,-4,2054,2050,4,AA,543,N386AA,JFK,MIA,157,1089,17,30,1/1/13 17:00,American Airlines Inc.
602,2013,1,1,1726,1729,-3,2042,2100,-18,UA,512,N557UA,JFK,SFO,347,2586,17,29,1/1/13 17:00,United Air Lines Inc.
603,2013,1,1,1727,1725,2,2043,2040,3,AA,145,N377AA,JFK,SAN,357,2446,17,25,1/1/13 17:00,American Airlines Inc.
604,2013,1,1,1728,1600,88,2004,1817,107,EV,3843,N13903,EWR,SDF,135,642,16,0,1/1/13 16:00,ExpressJet Airlines Inc.
605,2013,1,1,1729,1718,11,2052,2055,-3,UA,1284,N14120,EWR,SFO,360,2565,17,18,1/1/13 17:00,United Air Lines Inc.
606,2013,1,1,1730,1730,0,2013,1959,14,FL,623,N967AT,LGA,ATL,128,762,17,30,1/1/13 17:00,AirTran Airways Corporation
607,2013,1,1,1730,1730,0,2126,2110,16,B6,179,N618JB,JFK,PHX,323,2153,17,30,1/1/13 17:00,JetBlue Airways
608,2013,1,1,1730,1729,1,2039,2058,-19,UA,1715,N77296,EWR,SEA,344,2402,17,29,1/1/13 17:00,United Air Lines Inc.
609,2013,1,1,1732,1630,62,2028,1825,123,EV,4092,N16911,EWR,DAY,119,533,16,30,1/1/13 16:00,ExpressJet Airlines Inc.
610,2013,1,1,1736,1640,56,2047,2001,46,B6,139,N329JB,JFK,RSW,176,1074,16,40,1/1/13 16:00,JetBlue Airways
611,2013,1,1,1738,1745,-7,2030,2042,-12,B6,547,N508JB,EWR,PBI,147,1023,17,45,1/1/13 17:00,JetBlue Airways
612,2013,1,1,1739,1745,-6,1956,1953,3,DL,2331,N965DL,LGA,DTW,93,502,17,45,1/1/13 17:00,Delta Air Lines Inc.
613,2013,1,1,1739,1740,-1,2051,2112,-21,DL,1339,N3761R,JFK,PDX,341,2454,17,40,1/1/13 17:00,Delta Air Lines Inc.
614,2013,1,1,1740,1630,70,2102,1954,68,DL,2139,N369NW,LGA,MIA,167,1096,16,30,1/1/13 16:00,Delta Air Lines Inc.
615,2013,1,1,1740,1745,-5,2158,2020,,MQ,4413,N739MQ,LGA,XNA,,1147,17,45,1/1/13 17:00,Envoy Air
616,2013,1,1,1742,1746,-4,2028,2052,-24,DL,1585,N933DL,LGA,MCO,145,950,17,46,1/1/13 17:00,Delta Air Lines Inc.
617,2013,1,1,1743,1615,88,1925,1819,66,9E,3651,N8515F,JFK,RDU,72,427,16,15,1/1/13 16:00,Endeavor Air Inc.
618,2013,1,1,1744,1750,-6,2043,2045,-2,B6,527,N661JB,EWR,MCO,137,937,17,50,1/1/13 17:00,JetBlue Airways
619,2013,1,1,1744,1720,24,2052,2025,27,B6,163,N658JB,JFK,TPA,160,1005,17,20,1/1/13 17:00,JetBlue Airways
620,2013,1,1,1744,1745,-1,2055,2059,-4,DL,1935,N900DE,LGA,TPA,160,1010,17,45,1/1/13 17:00,Delta Air Lines Inc.
621,2013,1,1,1744,1745,-1,1925,1915,10,WN,128,N8324A,LGA,MDW,137,725,17,45,1/1/13 17:00,Southwest Airlines Co.
622,2013,1,1,1745,1749,-4,1943,1909,34,B6,1307,N216JB,JFK,IAD,65,228,17,49,1/1/13 17:00,JetBlue Airways
623,2013,1,1,1750,1750,0,2109,2115,-6,UA,535,N525UA,JFK,LAX,345,2475,17,50,1/1/13 17:00,United Air Lines Inc.
624,2013,1,1,1751,1745,6,2044,2040,4,B6,9,N527JB,JFK,MCO,141,944,17,45,1/1/13 17:00,JetBlue Airways
625,2013,1,1,1751,1745,6,2015,1910,65,WN,3384,N764SW,EWR,MDW,148,711,17,45,1/1/13 17:00,Southwest Airlines Co.
626,2013,1,1,1753,1745,8,2058,2037,21,B6,391,N630JB,LGA,MCO,144,950,17,45,1/1/13 17:00,JetBlue Airways
627,2013,1,1,1756,1725,31,2036,2019,17,UA,376,N523UA,EWR,MCO,140,937,17,25,1/1/13 17:00,United Air Lines Inc.
628,2013,1,1,1757,1703,54,1904,1813,51,EV,4373,N14998,EWR,DCA,45,199,17,3,1/1/13 17:00,ExpressJet Airlines Inc.
629,2013,1,1,1757,1759,-2,2027,2042,-15,DL,1047,N643DL,LGA,ATL,125,762,17,59,1/1/13 17:00,Delta Air Lines Inc.
630,2013,1,1,1758,1800,-2,1905,1917,-12,B6,1016,N304JB,JFK,BOS,36,187,18,0,1/1/13 18:00,JetBlue Airways
631,2013,1,1,1758,1800,-2,2105,2110,-5,B6,989,N663JB,JFK,FLL,152,1069,18,0,1/1/13 18:00,JetBlue Airways
632,2013,1,1,1758,1749,9,2020,1943,37,UA,1676,N37274,EWR,ORD,135,719,17,49,1/1/13 17:00,United Air Lines Inc.
633,2013,1,1,1759,1759,0,1957,1949,8,EV,4581,N13566,EWR,CMH,95,463,17,59,1/1/13 17:00,ExpressJet Airlines Inc.
634,2013,1,1,1800,1800,0,1945,1951,-6,B6,1111,N294JB,JFK,RDU,78,427,18,0,1/1/13 18:00,JetBlue Airways
635,2013,1,1,1800,1800,0,1951,1954,-3,UA,1053,N16703,EWR,CLE,83,404,18,0,1/1/13 18:00,United Air Lines Inc.
636,2013,1,1,1802,1805,-3,1930,1944,-14,DL,1006,N359NB,LGA,BUF,61,292,18,5,1/1/13 18:00,Delta Air Lines Inc.
637,2013,1,1,1802,1801,1,2125,2137,-12,UA,1165,N75429,EWR,LAX,340,2454,18,1,1/1/13 18:00,United Air Lines Inc.
638,2013,1,1,1803,1726,37,2011,1934,37,EV,4382,N13958,EWR,DTW,104,488,17,26,1/1/13 17:00,ExpressJet Airlines Inc.
639,2013,1,1,1803,1620,103,2008,1750,138,MQ,4622,N504MQ,LGA,BNA,154,764,16,20,1/1/13 16:00,Envoy Air
640,2013,1,1,1803,1800,3,2021,2001,20,US,373,N510UW,JFK,CLT,100,541,18,0,1/1/13 18:00,US Airways Inc.
641,2013,1,1,1805,1757,8,2117,2119,-2,UA,1152,N39463,EWR,PDX,336,2434,17,57,1/1/13 17:00,United Air Lines Inc.
642,2013,1,1,1806,1810,-4,2002,1945,17,MQ,4484,N711MQ,LGA,BNA,152,764,18,10,1/1/13 18:00,Envoy Air
643,2013,1,1,1807,1738,29,2251,2103,,UA,1228,N31412,EWR,SAN,,2425,17,38,1/1/13 17:00,United Air Lines Inc.
644,2013,1,1,1808,1815,-7,2111,2130,-19,AS,7,N553AS,EWR,SEA,336,2402,18,15,1/1/13 18:00,Alaska Airlines Inc.
645,2013,1,1,1809,1810,-1,2117,2132,-15,B6,217,N592JB,JFK,LGB,337,2465,18,10,1/1/13 18:00,JetBlue Airways
646,2013,1,1,1811,1759,12,2132,2118,14,UA,618,N482UA,EWR,DFW,228,1372,17,59,1/1/13 17:00,United Air Lines Inc.
647,2013,1,1,1814,1700,74,2051,1855,116,EV,4202,N19966,EWR,STL,177,872,17,0,1/1/13 17:00,ExpressJet Airlines Inc.
648,2013,1,1,1814,1815,-1,2122,2151,-29,B6,173,N569JB,JFK,SJC,334,2569,18,15,1/1/13 18:00,JetBlue Airways
649,2013,1,1,1815,1325,290,2120,1542,338,EV,4417,N17185,EWR,OMA,213,1134,13,25,1/1/13 13:00,ExpressJet Airlines Inc.
650,2013,1,1,1815,1805,10,1928,1920,8,WN,731,N266WN,LGA,BWI,46,185,18,5,1/1/13 18:00,Southwest Airlines Co.
651,2013,1,1,1816,1805,11,2013,1955,18,MQ,4626,N8EGMQ,LGA,CMH,93,479,18,5,1/1/13 18:00,Envoy Air
652,2013,1,1,1816,1800,16,2101,2050,11,UA,638,N522UA,EWR,LAS,307,2227,18,0,1/1/13 18:00,United Air Lines Inc.
653,2013,1,1,1817,1820,-3,2008,2005,3,AA,353,N3AXAA,LGA,ORD,138,733,18,20,1/1/13 18:00,American Airlines Inc.
654,2013,1,1,1820,1820,0,2216,2150,26,AA,119,N3FMAA,EWR,LAX,366,2454,18,20,1/1/13 18:00,American Airlines Inc.
655,2013,1,1,1823,1830,-7,2036,2055,-19,DL,924,N337NW,JFK,MSP,158,1029,18,30,1/1/13 18:00,Delta Air Lines Inc.
656,2013,1,1,1824,1830,-6,2203,2205,-2,AA,269,N3ETAA,JFK,SEA,348,2422,18,30,1/1/13 18:00,American Airlines Inc.
657,2013,1,1,1825,1829,-4,2056,2053,3,9E,3286,N906XJ,JFK,DTW,107,509,18,29,1/1/13 18:00,Endeavor Air Inc.
658,2013,1,1,1825,1829,-4,2046,2032,14,US,1973,N460UW,EWR,CLT,106,529,18,29,1/1/13 18:00,US Airways Inc.
659,2013,1,1,1826,1810,16,2132,2130,2,AA,1611,N3DWAA,LGA,MIA,153,1096,18,10,1/1/13 18:00,American Airlines Inc.
660,2013,1,1,1826,1830,-4,2154,2207,-13,DL,1643,N3772H,JFK,SEA,334,2422,18,30,1/1/13 18:00,Delta Air Lines Inc.
661,2013,1,1,1827,1829,-2,2105,2056,9,UA,1139,N39728,EWR,DEN,246,1605,18,29,1/1/13 18:00,United Air Lines Inc.
662,2013,1,1,1828,1805,23,2023,1951,32,EV,4334,N11119,LGA,CLE,80,419,18,5,1/1/13 18:00,ExpressJet Airlines Inc.
663,2013,1,1,1830,1829,1,2131,2125,6,UA,1684,N33714,EWR,PBI,152,1023,18,29,1/1/13 18:00,United Air Lines Inc.
664,2013,1,1,1832,1823,9,1948,1940,8,EV,4326,N13988,EWR,PWM,48,284,18,23,1/1/13 18:00,ExpressJet Airlines Inc.
665,2013,1,1,1832,1835,-3,2059,2103,-4,9E,3830,N8894A,JFK,CHS,106,636,18,35,1/1/13 18:00,Endeavor Air Inc.
666,2013,1,1,1832,1828,4,2144,2144,0,UA,1075,N18220,EWR,SNA,342,2434,18,28,1/1/13 18:00,United Air Lines Inc.
667,2013,1,1,1834,1840,-6,2027,2020,7,MQ,3730,N517MQ,EWR,ORD,137,719,18,40,1/1/13 18:00,Envoy Air
668,2013,1,1,1834,1800,34,2014,1942,32,UA,668,N467UA,LGA,ORD,123,733,18,0,1/1/13 18:00,United Air Lines Inc.
669,2013,1,1,1836,1726,70,2107,1933,94,EV,4179,N14543,EWR,CVG,123,569,17,26,1/1/13 17:00,ExpressJet Airlines Inc.
670,2013,1,1,1840,1836,4,2022,2010,12,B6,130,N281JB,JFK,BUF,70,301,18,36,1/1/13 18:00,JetBlue Airways
671,2013,1,1,1840,1845,-5,2055,2030,25,MQ,4517,N725MQ,LGA,CRW,96,444,18,45,1/1/13 18:00,Envoy Air
672,2013,1,1,1840,1845,-5,2223,2226,-3,UA,389,N508UA,JFK,SFO,357,2586,18,45,1/1/13 18:00,United Air Lines Inc.
673,2013,1,1,1842,1422,260,1958,1535,263,EV,4633,N18120,EWR,BTV,46,266,14,22,1/1/13 14:00,ExpressJet Airlines Inc.
674,2013,1,1,1842,1829,13,2144,2136,8,UA,1292,N14214,EWR,FLL,149,1065,18,29,1/1/13 18:00,United Air Lines Inc.
675,2013,1,1,1843,1850,-7,2052,2050,2,AA,2019,N594AA,LGA,STL,169,888,18,50,1/1/13 18:00,American Airlines Inc.
676,2013,1,1,1843,1845,-2,1955,2024,-29,DL,904,N344NB,JFK,BOS,34,187,18,45,1/1/13 18:00,Delta Air Lines Inc.
677,2013,1,1,1843,1835,8,2339,2346,-7,DL,329,N900PC,JFK,SJU,192,1598,18,35,1/1/13 18:00,Delta Air Lines Inc.
678,2013,1,1,1846,1745,61,2147,2055,52,AA,785,N3ESAA,LGA,DFW,223,1389,17,45,1/1/13 17:00,American Airlines Inc.
679,2013,1,1,1846,1855,-9,2336,2355,-19,AA,1613,N5BYAA,JFK,SJU,190,1598,18,55,1/1/13 18:00,American Airlines Inc.
680,2013,1,1,1848,1745,63,2238,2120,78,AA,177,N332AA,JFK,SFO,361,2586,17,45,1/1/13 17:00,American Airlines Inc.
681,2013,1,1,1849,1900,-11,2131,2129,2,FL,645,N920AT,LGA,ATL,134,762,19,0,1/1/13 19:00,AirTran Airways Corporation
682,2013,1,1,1850,1900,-10,2007,2016,-9,EV,5714,N835AS,JFK,IAD,55,228,19,0,1/1/13 19:00,ExpressJet Airlines Inc.
683,2013,1,1,1850,1850,0,2142,2141,1,9E,3364,N908XJ,JFK,MSY,207,1182,18,50,1/1/13 18:00,Endeavor Air Inc.
684,2013,1,1,1850,1850,0,2249,2240,9,VX,29,N638VA,JFK,SFO,364,2586,18,50,1/1/13 18:00,Virgin America
685,2013,1,1,1853,1900,-7,2004,2018,-14,US,2187,N951UW,LGA,DCA,54,214,19,0,1/1/13 19:00,US Airways Inc.
686,2013,1,1,1854,1830,24,2055,2015,40,MQ,4674,N518MQ,LGA,CLE,87,419,18,30,1/1/13 18:00,Envoy Air
687,2013,1,1,1855,1859,-4,2140,2145,-5,DL,947,N339NW,LGA,ATL,135,762,18,59,1/1/13 18:00,Delta Air Lines Inc.
688,2013,1,1,1855,1848,7,2203,2200,3,UA,1128,N36207,LGA,IAH,231,1416,18,48,1/1/13 18:00,United Air Lines Inc.
689,2013,1,1,1856,1645,131,2212,2005,127,AA,181,N323AA,JFK,LAX,336,2475,16,45,1/1/13 16:00,American Airlines Inc.
690,2013,1,1,1856,1859,-3,2133,2155,-22,B6,155,N505JB,JFK,MCO,133,944,18,59,1/1/13 18:00,JetBlue Airways
691,2013,1,1,1856,1855,1,2142,2142,0,DL,951,N173DZ,JFK,ATL,132,760,18,55,1/1/13 18:00,Delta Air Lines Inc.
692,2013,1,1,1858,1900,-2,2034,2035,-1,WN,2944,N905WN,LGA,MKE,131,738,19,0,1/1/13 19:00,Southwest Airlines Co.
693,2013,1,1,1859,1900,-1,2012,2021,-9,EV,4131,N11544,EWR,RIC,55,277,19,0,1/1/13 19:00,ExpressJet Airlines Inc.
694,2013,1,1,1859,1900,-1,2151,2238,-47,DL,1967,N329NW,JFK,MIA,150,1089,19,0,1/1/13 19:00,Delta Air Lines Inc.
695,2013,1,1,1900,1845,15,2212,2227,-15,B6,91,N523JB,JFK,OAK,330,2576,18,45,1/1/13 18:00,JetBlue Airways
696,2013,1,1,1904,1905,-1,2139,2227,-48,DL,2159,N3758Y,JFK,MCO,133,944,19,5,1/1/13 19:00,Delta Air Lines Inc.
697,2013,1,1,1904,1905,-1,2157,2208,-11,UA,1444,N14242,EWR,TPA,150,997,19,5,1/1/13 19:00,United Air Lines Inc.
698,2013,1,1,1905,1900,5,2311,2301,10,DL,853,N727TW,JFK,SFO,361,2586,19,0,1/1/13 19:00,Delta Air Lines Inc.
699,2013,1,1,1906,1915,-9,2211,2244,-33,DL,2391,N922DL,JFK,TPA,159,1005,19,15,1/1/13 19:00,Delta Air Lines Inc.
700,2013,1,1,1909,1912,-3,2239,2237,2,B6,87,N559JB,JFK,SLC,291,1990,19,12,1/1/13 19:00,JetBlue Airways
701,2013,1,1,1909,1910,-1,2212,2224,-12,DL,1629,N6710E,JFK,LAS,323,2248,19,10,1/1/13 19:00,Delta Air Lines Inc.
702,2013,1,1,1910,1909,1,2126,2046,40,EV,3807,N13978,EWR,BNA,159,748,19,9,1/1/13 19:00,ExpressJet Airlines Inc.
703,2013,1,1,1910,1910,0,2126,2107,19,9E,3359,N925XJ,JFK,ORD,141,740,19,10,1/1/13 19:00,Endeavor Air Inc.
704,2013,1,1,1910,1855,15,2118,2103,15,US,1491,N540UW,LGA,CLT,107,544,18,55,1/1/13 18:00,US Airways Inc.
705,2013,1,1,1911,1910,1,2050,2055,-5,MQ,4569,N737MQ,LGA,RDU,81,431,19,10,1/1/13 19:00,Envoy Air
706,2013,1,1,1912,1915,-3,2200,2219,-19,DL,1485,N917DL,LGA,MCO,142,950,19,15,1/1/13 19:00,Delta Air Lines Inc.
707,2013,1,1,1912,1908,4,2242,2257,-15,UA,927,N432UA,EWR,PHX,309,2133,19,8,1/1/13 19:00,United Air Lines Inc.
708,2013,1,1,1915,1920,-5,2238,2257,-19,DL,6,N633DL,JFK,SLC,281,1990,19,20,1/1/13 19:00,Delta Air Lines Inc.
709,2013,1,1,1915,1904,11,2242,2246,-4,UA,1606,N76503,EWR,SFO,351,2565,19,4,1/1/13 19:00,United Air Lines Inc.
710,2013,1,1,1916,1920,-4,2053,2100,-7,AA,359,N3CUAA,LGA,ORD,136,733,19,20,1/1/13 19:00,American Airlines Inc.
711,2013,1,1,1919,1900,19,2125,2107,18,EV,3267,N14558,EWR,CLT,105,529,19,0,1/1/13 19:00,ExpressJet Airlines Inc.
712,2013,1,1,1921,1920,1,2315,2319,-4,DL,541,N375DA,JFK,PHX,314,2153,19,20,1/1/13 19:00,Delta Air Lines Inc.
713,2013,1,1,1923,1837,46,2139,2045,54,EV,4125,N23139,EWR,GRR,116,605,18,37,1/1/13 18:00,ExpressJet Airlines Inc.
714,2013,1,1,1923,1859,24,2239,2234,5,B6,171,N552JB,JFK,SMF,333,2521,18,59,1/1/13 18:00,JetBlue Airways
715,2013,1,1,1925,1930,-5,2037,2050,-13,EV,5742,N833AS,LGA,IAD,52,229,19,30,1/1/13 19:00,ExpressJet Airlines Inc.
716,2013,1,1,1925,1900,25,2259,2238,21,DL,87,N624AG,JFK,LAX,332,2475,19,0,1/1/13 19:00,Delta Air Lines Inc.
717,2013,1,1,1926,1910,16,2258,2215,43,AA,2075,N4XFAA,EWR,DFW,248,1372,19,10,1/1/13 19:00,American Airlines Inc.
718,2013,1,1,1928,1930,-2,2117,2135,-18,9E,4261,N8611A,JFK,RDU,75,427,19,30,1/1/13 19:00,Endeavor Air Inc.
719,2013,1,1,1929,1920,9,3,7,-4,UA,1071,N27205,EWR,BQN,192,1585,19,20,1/1/13 19:00,United Air Lines Inc.
720,2013,1,1,1930,1745,105,2233,2112,81,DL,503,N3764D,JFK,SAN,333,2446,17,45,1/1/13 17:00,Delta Air Lines Inc.
721,2013,1,1,1934,1725,129,2126,1855,151,MQ,4255,N909MQ,JFK,BNA,154,765,17,25,1/1/13 17:00,Envoy Air
722,2013,1,1,1935,1930,5,2223,2143,40,EV,4085,N12157,EWR,OMA,209,1134,19,30,1/1/13 19:00,ExpressJet Airlines Inc.
723,2013,1,1,1937,1905,32,2250,2225,25,AA,21,N327AA,JFK,LAX,332,2475,19,5,1/1/13 19:00,American Airlines Inc.
724,2013,1,1,1938,1703,155,2109,1823,166,EV,4300,N18557,EWR,RIC,68,277,17,3,1/1/13 17:00,ExpressJet Airlines Inc.
725,2013,1,1,1939,1840,59,29,2151,,9E,3325,N905XJ,JFK,DFW,,1391,18,40,1/1/13 18:00,Endeavor Air Inc.
726,2013,1,1,1939,1940,-1,2238,2240,-2,AA,1787,N3EGAA,JFK,TPA,158,1005,19,40,1/1/13 19:00,American Airlines Inc.
727,2013,1,1,1940,1905,35,2033,2021,12,UA,698,N580UA,EWR,BOS,36,200,19,5,1/1/13 19:00,United Air Lines Inc.
728,2013,1,1,1941,1940,1,2231,2241,-10,B6,381,N632JB,LGA,FLL,152,1076,19,40,1/1/13 19:00,JetBlue Airways
729,2013,1,1,1942,1705,157,2124,1830,174,MQ,4410,N835MQ,JFK,DCA,60,213,17,5,1/1/13 17:00,Envoy Air
730,2013,1,1,1945,1940,5,2247,2231,16,9E,3361,N913XJ,JFK,JAX,129,828,19,40,1/1/13 19:00,Endeavor Air Inc.
731,2013,1,1,1946,1930,16,2148,2134,14,EV,4532,N34110,EWR,CHS,106,628,19,30,1/1/13 19:00,ExpressJet Airlines Inc.
732,2013,1,1,1949,1859,50,2237,2153,44,B6,711,N640JB,JFK,LAS,309,2248,18,59,1/1/13 18:00,JetBlue Airways
733,2013,1,1,1952,1930,22,2358,2207,,EV,4333,N11194,EWR,TUL,,1215,19,30,1/1/13 19:00,ExpressJet Airlines Inc.
734,2013,1,1,1952,2000,-8,2314,2325,-11,VX,415,N640VA,JFK,LAX,349,2475,20,0,1/1/13 20:00,Virgin America
735,2013,1,1,1952,1930,22,2257,2251,6,UA,1416,N76523,EWR,SEA,342,2402,19,30,1/1/13 19:00,United Air Lines Inc.
736,2013,1,1,1955,2000,-5,2145,2151,-6,9E,3409,N920XJ,JFK,PIT,76,340,20,0,1/1/13 20:00,Endeavor Air Inc.
737,2013,1,1,1957,2005,-8,2100,2126,-26,9E,4091,N8598B,JFK,BWI,41,184,20,5,1/1/13 20:00,Endeavor Air Inc.
738,2013,1,1,1957,1945,12,2307,2329,-22,B6,645,N652JB,JFK,SFO,337,2586,19,45,1/1/13 19:00,JetBlue Airways
739,2013,1,1,1957,2000,-3,2321,2310,11,UA,299,N817UA,EWR,DFW,233,1372,20,0,1/1/13 20:00,United Air Lines Inc.
740,2013,1,1,1959,1930,29,2331,2306,25,DL,1181,N319NB,JFK,SAT,251,1587,19,30,1/1/13 19:00,Delta Air Lines Inc.
741,2013,1,1,1959,2000,-1,2310,2307,3,UA,1233,N76514,EWR,IAH,232,1400,20,0,1/1/13 20:00,United Air Lines Inc.
742,2013,1,1,2000,1930,30,2255,2140,75,EV,4361,N12567,EWR,TYS,138,631,19,30,1/1/13 19:00,ExpressJet Airlines Inc.
743,2013,1,1,2000,2000,0,2054,2110,-16,9E,3664,N836AY,JFK,PHL,30,94,20,0,1/1/13 20:00,Endeavor Air Inc.
744,2013,1,1,2002,1955,7,2306,2310,-4,AA,1709,N3GSAA,LGA,MIA,159,1096,19,55,1/1/13 19:00,American Airlines Inc.
745,2013,1,1,2003,2000,3,2302,2311,-9,UA,1680,N11206,EWR,MIA,154,1085,20,0,1/1/13 20:00,United Air Lines Inc.
746,2013,1,1,2006,1630,216,2230,1848,222,EV,4644,N14972,EWR,SAV,121,708,16,30,1/1/13 16:00,ExpressJet Airlines Inc.
747,2013,1,1,2006,2000,6,2132,2130,2,UA,1271,N12218,LGA,ORD,126,733,20,0,1/1/13 20:00,United Air Lines Inc.
748,2013,1,1,2008,1855,73,2223,2100,83,MQ,4649,N527MQ,LGA,MSP,163,1020,18,55,1/1/13 18:00,Envoy Air
749,2013,1,1,2008,2015,-7,2206,2210,-4,MQ,4555,N734MQ,LGA,CMH,91,479,20,15,1/1/13 20:00,Envoy Air
750,2013,1,1,2009,1808,121,2145,1942,123,EV,4440,N14143,EWR,PIT,65,319,18,8,1/1/13 18:00,ExpressJet Airlines Inc.
751,2013,1,1,2012,2016,-4,2154,2158,-4,UA,1204,N24715,EWR,CLE,77,404,20,16,1/1/13 20:00,United Air Lines Inc.
752,2013,1,1,2013,2015,-2,2120,2130,-10,AA,1762,N3BNAA,JFK,BOS,35,187,20,15,1/1/13 20:00,American Airlines Inc.
753,2013,1,1,2015,2005,10,2149,2144,5,9E,3320,N931XJ,JFK,BUF,62,301,20,5,1/1/13 20:00,Endeavor Air Inc.
754,2013,1,1,2016,1930,46,,2220,,EV,4204,N14168,EWR,OKC,,1325,19,30,1/1/13 19:00,ExpressJet Airlines Inc.
755,2013,1,1,2016,1940,36,2215,2125,50,MQ,3783,N509MQ,JFK,CMH,99,483,19,40,1/1/13 19:00,Envoy Air
756,2013,1,1,2017,1935,42,2223,2136,47,9E,3899,N8444F,JFK,CLE,91,425,19,35,1/1/13 19:00,Endeavor Air Inc.
757,2013,1,1,2017,2015,2,2318,2321,-3,B6,47,N593JB,JFK,FLL,149,1069,20,15,1/1/13 20:00,JetBlue Airways
758,2013,1,1,2018,2020,-2,2314,2324,-10,UA,1299,N13718,EWR,RSW,157,1068,20,20,1/1/13 20:00,United Air Lines Inc.
